URL;Buch Titel;Star rating;Title Review;Helpful;Author
start-with-your-sock-drawer/vicky-silverthorn/9780751566079;being mortal;3;Love  for Jojo!ù;69;atul gawande
put-me-back-on-my-bike/william-fotheringham/9780224080187;being mortal;4;Can you avoid your fate and destiny? ù;68;atul gawande
put-me-back-on-my-bike/william-fotheringham/9780224080187;atuls curries of the world;4;A Triumphant Feet of Writing and Imaginationù;94;atul kochhar
put-me-back-on-my-bike/william-fotheringham/9780224080187;atuls curries of the world;5;Haunting and harrowing ù;83;atul kochhar
delias-complete-cookery-course/delia-smith/9780563362494;atuls curries of the world;5;Brutal, unnerving and absolutely essentialù;76;atul kochhar
delias-complete-cookery-course/delia-smith/9780563362494;the masters tools will never dismantle the masters house;5;Fire After Darkù;46;audre lorde
delias-complete-cookery-course/delia-smith/9780563362494;the masters tools will never dismantle the masters house;4;Really good read!ù;39;audre lorde
our-mathematical-universe/max-tegmark/9780241954638;the masters tools will never dismantle the masters house;4;better than mostù;32;audre lorde
origin/dan-brown/9780552174169;the ugly five;5;Kids loved itù;82;axel scheffler
origin/dan-brown/9780552174169;drawing europe together;5;Beautiful. Magical. Enchanting.ù;67;axel scheffler
origin/dan-brown/9780552174169;the ugly five;5;Love this book!ù;4;axel scheffler
eat-right-4-your-type/peter-dadamo/9781780896731;the ugly five;5;The best one yetù;4;axel scheffler
eat-right-4-your-type/peter-dadamo/9781780896731;drawing europe together;5;Monstrous Maud: Big Frightù;3;axel scheffler
eat-right-4-your-type/peter-dadamo/9781780896731;drawing europe together;5;Spooky Fun!ù;2;axel scheffler
the-8-week-blood-sugar-diet-recipe-book/clare-bailey/sarah-schenker/9781780722931;heretic;5;Not Little At Allù;98;ayaan hirsi ali
the-8-week-blood-sugar-diet-recipe-book/clare-bailey/sarah-schenker/9781780722931;heretic;5;Truly extraordinaryù;88;ayaan hirsi ali
the-8-week-blood-sugar-diet-recipe-book/clare-bailey/sarah-schenker/9781780722931;heretic;5;gr8 bukù;77;ayaan hirsi ali
dynasties/stephen-moss/9781785943010;kitchen;3;The Little Princeù;69;banana yoshimoto
dynasties/stephen-moss/9781785943010;kitchen;5;Stunning visual history of the Tour de Franceù;32;banana yoshimoto
dynasties/stephen-moss/9781785943010;kitchen;5;Legends of the Tourù;32;banana yoshimoto
the-girl-in-the-spiders-web/david-lagercrantz/george-goulding/9781848667785;dreams from my father;5;Simply Beautifulù;95;barack obama
the-girl-in-the-spiders-web/david-lagercrantz/george-goulding/9781848667785;dreams from my father;5;The best spy series I've ever read!ù;9;barack obama
the-girl-in-the-spiders-web/david-lagercrantz/george-goulding/9781848667785;dreams from my father;5;My favourite seriesù;5;barack obama
rivers-of-london/ben-aaronovitch/9780575097582;secrets about men every woman should know;5;Information Is Beautifulù;47;barbara de angelis
rivers-of-london/ben-aaronovitch/9780575097582;secrets about men every woman should know;5;Wow Visually Stunningù;32;barbara de angelis
rivers-of-london/ben-aaronovitch/9780575097582;secrets about men every woman should know;5;Explore hidden depths...ù;13;barbara de angelis
machines-like-me/ian-mcewan/9781786142252;unsheltered;3;Worth a readù;95;barbara kingsolver
machines-like-me/ian-mcewan/9781786142252;the lacuna;5;An intelligent ghost storyù;85;barbara kingsolver
machines-like-me/ian-mcewan/9781786142252;unsheltered;4;The Count of Monte Cristoù;74;barbara kingsolver
machines-like-me/ian-mcewan/9781787331662;the lacuna;5;Marvellousù;69;barbara kingsolver
machines-like-me/ian-mcewan/9781787331662;the lacuna;5;Stunning!ù;33;barbara kingsolver
machines-like-me/ian-mcewan/9781787331662;unsheltered;5;one of the most brutal, gritty books I've ever readù;12;barbara kingsolver
born-lippy/jo-brand/9781473687714;the answer;5;What a Lossù;54;barbara pease
born-lippy/jo-brand/9781473687714;the answer;5;Bittersweet farewellù;38;barbara pease
born-lippy/jo-brand/9781473687714;the answer;4;Great Bookù;13;barbara pease
doctor-zhivago-vintage-classic-russians-series/boris-pasternak/richard-pevear/9780099448426;a dark adapted eye;5;I couldn't put it down! ù;105;barbara vine
doctor-zhivago-vintage-classic-russians-series/boris-pasternak/richard-pevear/9780099448426;a dark adapted eye;1;Disappointing ù;94;barbara vine
doctor-zhivago-vintage-classic-russians-series/boris-pasternak/richard-pevear/9780099448426;a dark adapted eye;5;Best book I've read! ù;54;barbara vine
the-long-haul-diary-of-a-wimpy-kid-book-9/jeff-kinney/9780141354224;irmina;5;The Handmaid's Taleù;124;barbara yelin
the-long-haul-diary-of-a-wimpy-kid-book-9/jeff-kinney/9780141354224;irmina;4;A fascinating read that explores the current geopolitical and economic power shiftsù;4;barbara yelin
what-are-they-saying-about-unbelief/michael-paul-gallagher/9780809135967;irmina;5;A great and thought provoking readù;2;barbara yelin
what-are-they-saying-about-unbelief/michael-paul-gallagher/9780809135967;will you love me the rescue dog that rescued me;5;A gem of a book!ù;57;barby keel
what-are-they-saying-about-unbelief/michael-paul-gallagher/9780809135967;will you love me the rescue dog that rescued me;5;Grippingù;25;barby keel
forever-geek/holly-smale/9780007574667;will you love me the rescue dog that rescued me;1;N√©e Childù;16;barby keel
forever-geek/holly-smale/9780007574667;how football nearly came home;5;a book review by Insha shanù;42;barney ronay
forever-geek/holly-smale/9780007574667;how football nearly came home;5;My son loves Roald Dahl. Great book.ù;38;barney ronay
a-study-in-scarlet/sir-arthur-conan-doyle/9780141395524;how football nearly came home;4;A Good Historical Storyù;14;barney ronay
a-study-in-scarlet/sir-arthur-conan-doyle/9780141395524;the scourge of the swastika;5;Battle Royaleù;15;baron russell of liverpool edward frederick langley russell
a-study-in-scarlet/sir-arthur-conan-doyle/9780141395524;the scourge of the swastika;5;Hardcore Hunger Gamesù;13;baron russell of liverpool edward frederick langley russell
how-not-to-worry/paul-mcgee/9780857082862;the scourge of the swastika;5;A Must read for anyone who loves Battle royale!ù;8;baron russell of liverpool edward frederick langley russell
how-not-to-worry/paul-mcgee/9780857082862;golden fetters;5;Brilliantù;52;barry eichengreen
how-not-to-worry/paul-mcgee/9780857082862;golden fetters;5;A great readù;49;barry eichengreen
wytches-volume-1/scott-snyder/jock/9781632153807;golden fetters;5;A charming tale!ù;2;barry eichengreen
wytches-volume-1/scott-snyder/jock/9781632153807;who needs the cuts;4;Fab read!!ù;14;barry kushner
wytches-volume-1/scott-snyder/jock/9781632153807;who needs the cuts;4;Back To Terrifying Vampires.ù;11;barry kushner
the-mortal-instruments-5-city-of-lost-souls/cassandra-clare/9781406337600;who needs the cuts;5;Higly recommendedù;9;barry kushner
the-mortal-instruments-5-city-of-lost-souls/cassandra-clare/9781406337600;cyclone my story;5;A Journey in Food Heavenù;30;barry mcguigan
the-mortal-instruments-5-city-of-lost-souls/cassandra-clare/9781406337600;cyclone my story;5;Walking woes turned around.ù;18;barry mcguigan
breaking-the-habit-of-being-yourself/joe-dispenza/9781848508569;cyclone my story;1;Based on Faulty Scienceù;16;barry mcguigan
breaking-the-habit-of-being-yourself/joe-dispenza/9781848508569;the tale of peter rabbit;4;Vivid and Emotional!ù;10;beatrix potter
breaking-the-habit-of-being-yourself/joe-dispenza/9781848508569;the tale of peter rabbit;5;Beautifully written, magical and movingù;9;beatrix potter
it-must-be-my-hormones/marion-gluck/vicki-edgson/9780718187798;the tale of peter rabbit;5;A wonderful beautiful taleù;8;beatrix potter
it-must-be-my-hormones/marion-gluck/vicki-edgson/9780718187798;simon vs the homo sapiens agenda;5;Very Enjoyableù;66;becky albertalli
it-must-be-my-hormones/marion-gluck/vicki-edgson/9780718187798;the upside of unrequited;5;Brilliant plotting ù;62;becky albertalli
the-glorious-life-of-the-oak/john-lewis-stempel/9780857525819;the upside of unrequited;3;A fast Moving and breathless Plotù;57;becky albertalli
the-glorious-life-of-the-oak/john-lewis-stempel/9780857525819;simon vs the homo sapiens agenda;4;Loved itù;39;becky albertalli
the-glorious-life-of-the-oak/john-lewis-stempel/9780857525819;simon vs the homo sapiens agenda;4;Fast Paced Scandinavian Thrillerù;35;becky albertalli
east-west-street/philippe-sands/9781474601917;the upside of unrequited;5;Rhyme, Sachs and of course Thom out of their usual comfort zone.ù;6;becky albertalli
east-west-street/philippe-sands/9781474601917;blacklands;5;Re-telling of Greek Mythology ....ù;93;belinda bauer
east-west-street/philippe-sands/9781474601917;snap;4;An excellent novel!ù;92;belinda bauer
louise-parker-the-6-week-programme/louise-parker/9781784725372;blacklands;4; A tragic riptideù;71;belinda bauer
louise-parker-the-6-week-programme/louise-parker/9781784725372;blacklands;3;A brilliantly stylistic recollection of Greek mythù;55;belinda bauer
louise-parker-the-6-week-programme/louise-parker/9781784725372;the beautiful dead;5;Matchmaker,matchmaker, make me a matchù;48;belinda bauer
13-minutes/sarah-pinborough/9780575097377;snap;5;Amazing!!!!ù;33;belinda bauer
13-minutes/sarah-pinborough/9780575097377;snap;5;Not just for teenagersù;30;belinda bauer
13-minutes/sarah-pinborough/9780575097377;the beautiful dead;5;My absolute favourite - I couln't put it down!ù;21;belinda bauer
always-look-on-the-bright-side-of-life/eric-idle/9781474610278;the beautiful dead;5;GIVE ME THE SEQUEL NOW!ù;11;belinda bauer
always-look-on-the-bright-side-of-life/eric-idle/9781474610278;the price of sex;4;A familiar but unique familyù;74;belinda brooks gordon
always-look-on-the-bright-side-of-life/eric-idle/9781474610278;the price of sex;5;A page turner ù;25;belinda brooks gordon
anam-cara/john-odonohue/9780553505924;the price of sex;5;Simply terrifying ù;21;belinda brooks gordon
anam-cara/john-odonohue/9780553505924;the lighthouse stevensons;5;A fitting successorù;46;bella bathurst
anam-cara/john-odonohue/9780553505924;the lighthouse stevensons;4;Very goodù;46;bella bathurst
doctor-who-the-official-quiz-book/jacqueline-rayner/9781849907699;the lighthouse stevensons;5;Prior exposure required, but still marvelous.ù;46;bella bathurst
doctor-who-the-official-quiz-book/jacqueline-rayner/9781849907699;jog on;4;I'm impressed!ù;80;bella mackie
doctor-who-the-official-quiz-book/jacqueline-rayner/9781849907699;jog on;4;Good readù;19;bella mackie
my-thoughts-exactly/lily-allen/9781911600893;jog on;5;Intriguingù;0;bella mackie
my-thoughts-exactly/lily-allen/9781911600893;the pug who wanted to be a unicorn;5;The Handmaid's Taleù;124;bella swift
my-thoughts-exactly/lily-allen/9781911600893;the pug who wanted to be a unicorn;5;Quite Simply, A Really Great Readù;121;bella swift
greeks-bearing-gifts/philip-kerr/9781784296551;foxglove summer;5;Women  my brother Matthew killed....ù;113;ben aaronovitch
greeks-bearing-gifts/philip-kerr/9781784296551;rivers of london;5;Excellentù;71;ben aaronovitch
greeks-bearing-gifts/philip-kerr/9781784296551;foxglove summer;5;Historical novel set in MANNINGTREE, Essexù;69;ben aaronovitch
agnosticism-a-very-short-introduction/robin-le-poidevin/9780199575268;the hanging tree;5;Oustanding Read!ù;67;ben aaronovitch
agnosticism-a-very-short-introduction/robin-le-poidevin/9780199575268;broken homes;5;facinatingù;59;ben aaronovitch
agnosticism-a-very-short-introduction/robin-le-poidevin/9780199575268;broken homes;1;Disappointed ù;51;ben aaronovitch
murder-on-the-orient-express/agatha-christie/9780008226657;rivers of london;5;A beautiful sad story, of a special man and playerù;43;ben aaronovitch
murder-on-the-orient-express/agatha-christie/9780008226657;whispers under ground;5;Fancy Paris?ù;41;ben aaronovitch
murder-on-the-orient-express/agatha-christie/9780008226657;whispers under ground;5;To Paris With Loveù;41;ben aaronovitch
geronimo/david-walliams/tony-ross/9780008279752;moon over soho;5;Harvestù;36;ben aaronovitch
geronimo/david-walliams/tony-ross/9780008279752;the hanging tree;5;Chilling thrillerù;28;ben aaronovitch
geronimo/david-walliams/tony-ross/9780008279752;the hanging tree;5;Miss Smilla's feeling for Snowù;26;ben aaronovitch
life-in-the-garden/penelope-lively/9780241982181;broken homes;5;A beautiful folklore reimagining with a wonderful message at its heartù;25;ben aaronovitch
life-in-the-garden/penelope-lively/9780241982181;moon over soho;4;Just As Gripping As The First.ù;20;ben aaronovitch
life-in-the-garden/penelope-lively/9780241982181;moon over soho;5;Another excellent sequelù;19;ben aaronovitch
a-darkling-plain/philip-reeve/9781407189178;foxglove summer;5;Wonderful historical fictionù;19;ben aaronovitch
a-darkling-plain/philip-reeve/9781407189178;whispers under ground;5;Fantasticù;11;ben aaronovitch
a-darkling-plain/philip-reeve/9781407189178;rivers of london;5;Devastingly important bookù;0;ben aaronovitch
boy/roald-dahl/quentin-blake/9780141365534;stories for boys who dare to be different;5;tiddlerù;62;ben brooks
boy/roald-dahl/quentin-blake/9780141365534;stories for boys who dare to be different;5;Utter Brillianceù;38;ben brooks
boy/roald-dahl/quentin-blake/9780141365534;stories for boys who dare to be different;5;Walking Back To Happinessù;4;ben brooks
the-romanov-ransom/clive-cussler/robin-burcell/9781405927741;sorry im british;4;The Last Wishù;79;ben crystal
the-romanov-ransom/clive-cussler/robin-burcell/9781405927741;sorry im british;5;Great Fantasy Fictionù;72;ben crystal
the-romanov-ransom/clive-cussler/robin-burcell/9781405927741;sorry im british;5;A great Book!ù;55;ben crystal
the-children-of-men/p-d-james/9780571342211;the autumnlands volume 1 tooth and claw;5;Meeting Shakespeare's audienceù;26;ben dewey
the-children-of-men/p-d-james/9780571342211;the autumnlands volume 1 tooth and claw;5;"Better than ""the hundred year old man.....""ù";23;ben dewey
the-children-of-men/p-d-james/9780571342211;the autumnlands volume 1 tooth and claw;3;Imaginative readù;16;ben dewey
the-happiness-curve/jonathan-rauch/9781472960948;you know youre getting old when;5;A master of urban fantasy.ù;76;ben fraser
the-happiness-curve/jonathan-rauch/9781472960948;you know youre getting old when;5;A worthy equel to His Dark Materialsù;60;ben fraser
the-happiness-curve/jonathan-rauch/9781472960948;you know youre getting old when;5;Great read even for Philipp Pullman's fans!ù;59;ben fraser
the-power-of-habit/charles-duhigg/9781847946249;bad science;5;A fun, heart-warming and highly original story ù;76;ben goldacre
the-power-of-habit/charles-duhigg/9781847946249;bad science;5;Who wouldn't want to go Time Travelling with a Hamster?ù;75;ben goldacre
the-power-of-habit/charles-duhigg/9781847946249;bad science;5;Good Readù;63;ben goldacre
white-king/leanda-de-lisle/9780099555278;an anthology of intriguing animals;5; A Good read about psychopathsù;52;ben hoare
white-king/leanda-de-lisle/9780099555278;an anthology of intriguing animals;5;A good read about the study of psychopathsù;45;ben hoare
white-king/leanda-de-lisle/9780099555278;an anthology of intriguing animals;5;Fascinating and Engrossingù;35;ben hoare
a-game-of-thrones-reissue/george-r-r-martin/9780007448036;the woodland house;5;Very Addictive! Loved This Book! ù;83;ben law
